# Архангельск / Облачность / 0-6ч / OpenWeatherMap
# n=60, MAE=17.367, RMSE=24.753, bias=-10.817
# skill = 1 - (RMSE/RMSE_персистентности)^2 = 1 - (24.753/20.666)^2 = -0.4347  (RMSE_персистентности по 60 пар(ам))
# persistence baseline = как сейчас (на момент забора) - выбран автоматически как более сильный (ниже RMSE) из двух кандидатов для этого периода, одинаково для всех источников
#
fetched_at,valid_time,lead_hours,forecast,observed,persistence,error,abs_error
2026-08-06T11:30:42Z,2026-08-06T12:00:00Z,0.5,82.0,87.5,87.5,-5.5,5.5
2026-08-06T11:30:42Z,2026-08-06T15:00:00Z,3.5,88.0,87.5,87.5,0.5,0.5
2026-08-06T11:36:01Z,2026-08-06T12:00:00Z,0.4,82.0,87.5,87.5,-5.5,5.5
2026-08-06T11:36:01Z,2026-08-06T15:00:00Z,3.4,88.0,87.5,87.5,0.5,0.5
2026-08-06T11:44:08Z,2026-08-06T12:00:00Z,0.3,82.0,87.5,87.5,-5.5,5.5
2026-08-06T11:44:08Z,2026-08-06T15:00:00Z,3.3,88.0,87.5,87.5,0.5,0.5
2026-08-07T01:31:32Z,2026-08-07T03:00:00Z,1.5,100.0,100.0,100.0,0.0,0.0
2026-08-07T01:31:32Z,2026-08-07T06:00:00Z,4.5,100.0,100.0,100.0,0.0,0.0
2026-08-07T05:36:00Z,2026-08-07T06:00:00Z,0.4,100.0,100.0,100.0,0.0,0.0
2026-08-07T05:36:00Z,2026-08-07T09:00:00Z,3.4,100.0,100.0,100.0,0.0,0.0
2026-08-07T06:18:59Z,2026-08-07T09:00:00Z,2.7,100.0,100.0,100.0,0.0,0.0
2026-08-07T06:18:59Z,2026-08-07T12:00:00Z,5.7,97.0,87.5,100.0,9.5,9.5
2026-08-07T07:13:52Z,2026-08-07T09:00:00Z,1.8,100.0,100.0,100.0,0.0,0.0
2026-08-07T07:13:52Z,2026-08-07T12:00:00Z,4.8,100.0,87.5,100.0,12.5,12.5
2026-08-07T10:39:14Z,2026-08-07T12:00:00Z,1.3,100.0,87.5,100.0,12.5,12.5
2026-08-07T10:39:14Z,2026-08-07T15:00:00Z,4.3,87.0,87.5,100.0,-0.5,0.5
2026-08-07T16:51:54Z,2026-08-07T18:00:00Z,1.1,70.0,87.5,87.5,-17.5,17.5
2026-08-07T16:51:54Z,2026-08-07T21:00:00Z,4.1,58.0,87.5,87.5,-29.5,29.5
2026-08-07T22:45:57Z,2026-08-08T00:00:00Z,1.2,33.0,100.0,87.5,-67.0,67.0
2026-08-07T22:45:57Z,2026-08-08T03:00:00Z,4.2,55.0,100.0,87.5,-45.0,45.0
2026-08-07T23:19:23Z,2026-08-08T00:00:00Z,0.7,33.0,100.0,87.5,-67.0,67.0
2026-08-07T23:19:23Z,2026-08-08T03:00:00Z,3.7,55.0,100.0,87.5,-45.0,45.0
2026-08-08T04:50:53Z,2026-08-08T06:00:00Z,1.2,74.0,100.0,100.0,-26.0,26.0
2026-08-08T04:50:53Z,2026-08-08T09:00:00Z,4.2,83.0,100.0,100.0,-17.0,17.0
2026-08-08T10:18:13Z,2026-08-08T12:00:00Z,1.7,100.0,100.0,100.0,0.0,0.0
2026-08-08T10:18:13Z,2026-08-08T15:00:00Z,4.7,100.0,87.5,100.0,12.5,12.5
2026-08-08T22:37:20Z,2026-08-09T00:00:00Z,1.4,100.0,87.5,87.5,12.5,12.5
2026-08-08T22:37:20Z,2026-08-09T03:00:00Z,4.4,100.0,100.0,87.5,0.0,0.0
2026-08-09T04:59:03Z,2026-08-09T06:00:00Z,1.0,100.0,100.0,100.0,0.0,0.0
2026-08-09T04:59:03Z,2026-08-09T09:00:00Z,4.0,98.0,75.0,100.0,23.0,23.0
2026-08-09T10:19:29Z,2026-08-09T12:00:00Z,1.7,85.0,75.0,75.0,10.0,10.0
2026-08-09T10:19:29Z,2026-08-09T15:00:00Z,4.7,45.0,87.5,75.0,-42.5,42.5
2026-08-09T12:41:38Z,2026-08-09T15:00:00Z,2.3,47.0,87.5,75.0,-40.5,40.5
2026-08-09T12:41:38Z,2026-08-09T18:00:00Z,5.3,42.0,75.0,75.0,-33.0,33.0
2026-08-09T12:45:53Z,2026-08-09T15:00:00Z,2.2,47.0,87.5,75.0,-40.5,40.5
2026-08-09T12:45:53Z,2026-08-09T18:00:00Z,5.2,42.0,75.0,75.0,-33.0,33.0
2026-08-09T12:48:15Z,2026-08-09T15:00:00Z,2.2,47.0,87.5,75.0,-40.5,40.5
2026-08-09T12:48:15Z,2026-08-09T18:00:00Z,5.2,42.0,75.0,75.0,-33.0,33.0
2026-08-09T16:31:44Z,2026-08-09T18:00:00Z,1.5,48.0,75.0,87.5,-27.0,27.0
2026-08-09T16:31:44Z,2026-08-09T21:00:00Z,4.5,42.0,37.5,87.5,4.5,4.5
2026-08-09T22:39:09Z,2026-08-10T00:00:00Z,1.3,24.0,37.5,37.5,-13.5,13.5
2026-08-09T22:39:09Z,2026-08-10T03:00:00Z,4.3,47.0,87.5,37.5,-40.5,40.5
2026-08-10T05:20:42Z,2026-08-10T06:00:00Z,0.7,95.0,87.5,87.5,7.5,7.5
2026-08-10T05:20:42Z,2026-08-10T09:00:00Z,3.7,97.0,87.5,87.5,9.5,9.5
2026-08-10T10:53:28Z,2026-08-10T12:00:00Z,1.1,99.0,87.5,87.5,11.5,11.5
2026-08-10T10:53:28Z,2026-08-10T15:00:00Z,4.1,96.0,87.5,87.5,8.5,8.5
2026-08-10T16:52:05Z,2026-08-10T18:00:00Z,1.1,95.0,75.0,87.5,20.0,20.0
2026-08-10T16:52:05Z,2026-08-10T21:00:00Z,4.1,93.0,100.0,87.5,-7.0,7.0
