# Нови-Сад / Облачность / 0-6ч / GFS (США)
# n=112, MAE=15.411, RMSE=24.965, bias=-7.339
# skill = 1 - (RMSE/RMSE_персистентности)^2 = 1 - (24.965/28.568)^2 = 0.2363  (RMSE_персистентности по 112 пар(ам))
# persistence baseline = как вчера в это же время - выбран автоматически как более сильный (ниже RMSE) из двух кандидатов для этого периода, одинаково для всех источников
#
fetched_at,valid_time,lead_hours,forecast,observed,persistence,error,abs_error
2026-08-06T09:50:07Z,2026-08-06T10:00:00Z,0.2,0.0,0.0,0.0,0.0,0.0
2026-08-06T09:50:07Z,2026-08-06T11:00:00Z,1.2,0.0,12.5,0.0,-12.5,12.5
2026-08-06T09:50:07Z,2026-08-06T12:00:00Z,2.2,0.0,25.0,0.0,-25.0,25.0
2026-08-06T09:50:07Z,2026-08-06T13:00:00Z,3.2,10.0,50.0,0.0,-40.0,40.0
2026-08-06T09:50:07Z,2026-08-06T14:00:00Z,4.2,17.0,62.5,12.5,-45.5,45.5
2026-08-06T09:50:07Z,2026-08-06T15:00:00Z,5.2,86.0,87.5,37.5,-1.5,1.5
2026-08-06T09:59:18Z,2026-08-06T10:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-06T09:59:18Z,2026-08-06T11:00:00Z,1.0,0.0,12.5,0.0,-12.5,12.5
2026-08-06T09:59:18Z,2026-08-06T12:00:00Z,2.0,0.0,25.0,0.0,-25.0,25.0
2026-08-06T09:59:18Z,2026-08-06T13:00:00Z,3.0,10.0,50.0,0.0,-40.0,40.0
2026-08-06T09:59:18Z,2026-08-06T14:00:00Z,4.0,17.0,62.5,12.5,-45.5,45.5
2026-08-06T09:59:18Z,2026-08-06T15:00:00Z,5.0,86.0,87.5,37.5,-1.5,1.5
2026-08-06T10:08:26Z,2026-08-06T11:00:00Z,0.9,0.0,12.5,0.0,-12.5,12.5
2026-08-06T10:08:26Z,2026-08-06T12:00:00Z,1.9,0.0,25.0,0.0,-25.0,25.0
2026-08-06T10:08:26Z,2026-08-06T13:00:00Z,2.9,10.0,50.0,0.0,-40.0,40.0
2026-08-06T10:08:26Z,2026-08-06T14:00:00Z,3.9,17.0,62.5,12.5,-45.5,45.5
