# Нови-Сад / Облачность / 0-6ч, 6-24ч, 1-2 дня, 2-3 дня, 3-5 дней, 5-10 дней / Яндекс.Погода
# n=632, MAE=28.900, RMSE=36.556, bias=+9.581
# skill = 1 - (RMSE/RMSE_персистентности)^2 = 1 - (36.556/45.146)^2 = 0.3444  (RMSE_персистентности по 632 пар(ам))
# persistence baseline = как вчера в это же время - выбран автоматически как более сильный (ниже RMSE) из двух кандидатов для этого периода, одинаково для всех источников
# «Общий» = объединённый пул пар из периодов: 0-6ч, 6-24ч, 1-2 дня, 2-3 дня, 3-5 дней, 5-10 дней - метрика посчитана заново по всему пулу, а не усреднена по периодам
#
bucket,fetched_at,valid_time,lead_hours,forecast,observed,persistence,error,abs_error
6-24ч,2026-08-25T04:33:15Z,2026-08-25T13:00:00Z,8.4,95.0,62.5,0.0,32.5,32.5
6-24ч,2026-08-25T10:18:20Z,2026-08-26T07:00:00Z,20.7,25.0,75.0,0.0,-50.0,50.0
6-24ч,2026-08-25T16:33:53Z,2026-08-26T07:00:00Z,14.4,25.0,75.0,0.0,-50.0,50.0
6-24ч,2026-08-25T16:33:53Z,2026-08-26T13:00:00Z,20.4,25.0,62.5,62.5,-37.5,37.5
6-24ч,2026-08-25T22:34:48Z,2026-08-26T07:00:00Z,8.4,25.0,75.0,0.0,-50.0,50.0
6-24ч,2026-08-25T22:34:48Z,2026-08-26T13:00:00Z,14.4,5.0,62.5,62.5,-57.5,57.5
6-24ч,2026-08-26T04:34:15Z,2026-08-26T13:00:00Z,8.4,5.0,62.5,62.5,-57.5,57.5
6-24ч,2026-08-26T10:21:58Z,2026-08-27T07:00:00Z,20.6,25.0,0.0,75.0,25.0,25.0
6-24ч,2026-08-26T16:46:17Z,2026-08-27T07:00:00Z,14.2,55.0,0.0,75.0,55.0,55.0
6-24ч,2026-08-26T16:46:17Z,2026-08-27T13:00:00Z,20.2,55.0,37.5,62.5,17.5,17.5
6-24ч,2026-08-27T03:02:51Z,2026-08-27T13:00:00Z,10.0,55.0,37.5,62.5,17.5,17.5
6-24ч,2026-08-27T14:55:44Z,2026-08-28T07:00:00Z,16.1,25.0,12.5,0.0,12.5,12.5
6-24ч,2026-08-27T14:55:44Z,2026-08-28T13:00:00Z,22.1,25.0,25.0,37.5,0.0,0.0
6-24ч,2026-08-27T20:01:22Z,2026-08-28T07:00:00Z,11.0,55.0,12.5,0.0,42.5,42.5
6-24ч,2026-08-27T20:01:22Z,2026-08-28T13:00:00Z,17.0,25.0,25.0,37.5,0.0,0.0
6-24ч,2026-08-28T00:44:37Z,2026-08-28T07:00:00Z,6.3,25.0,12.5,0.0,12.5,12.5
6-24ч,2026-08-28T00:44:37Z,2026-08-28T13:00:00Z,12.3,25.0,25.0,37.5,0.0,0.0
6-24ч,2026-08-28T06:03:31Z,2026-08-28T13:00:00Z,6.9,25.0,25.0,37.5,0.0,0.0
6-24ч,2026-08-28T15:51:06Z,2026-08-29T07:00:00Z,15.1,55.0,37.5,12.5,17.5,17.5
6-24ч,2026-08-28T21:00:50Z,2026-08-29T07:00:00Z,10.0,55.0,37.5,12.5,17.5,17.5
6-24ч,2026-08-29T00:23:24Z,2026-08-29T07:00:00Z,6.6,55.0,37.5,12.5,17.5,17.5
1-2 дня,2026-08-16T07:21:44Z,2026-08-17T13:00:00Z,29.6,55.0,37.5,0.0,17.5,17.5
1-2 дня,2026-08-16T07:21:44Z,2026-08-18T07:00:00Z,47.6,95.0,87.5,0.0,7.5,7.5
1-2 дня,2026-08-16T10:09:47Z,2026-08-17T13:00:00Z,26.8,55.0,37.5,0.0,17.5,17.5
1-2 дня,2026-08-16T10:09:47Z,2026-08-18T07:00:00Z,44.8,95.0,87.5,0.0,7.5,7.5
1-2 дня,2026-08-16T16:21:00Z,2026-08-18T07:00:00Z,38.6,55.0,87.5,0.0,-32.5,32.5
1-2 дня,2026-08-16T16:21:00Z,2026-08-18T13:00:00Z,44.6,55.0,75.0,37.5,-20.0,20.0
1-2 дня,2026-08-16T22:29:34Z,2026-08-18T07:00:00Z,32.5,55.0,87.5,0.0,-32.5,32.5
1-2 дня,2026-08-16T22:29:34Z,2026-08-18T13:00:00Z,38.5,55.0,75.0,37.5,-20.0,20.0
1-2 дня,2026-08-17T04:35:30Z,2026-08-18T07:00:00Z,26.4,95.0,87.5,0.0,7.5,7.5
1-2 дня,2026-08-17T04:35:30Z,2026-08-18T13:00:00Z,32.4,55.0,75.0,37.5,-20.0,20.0
1-2 дня,2026-08-17T10:18:11Z,2026-08-18T13:00:00Z,26.7,55.0,75.0,37.5,-20.0,20.0
1-2 дня,2026-08-17T10:18:11Z,2026-08-19T07:00:00Z,44.7,55.0,87.5,87.5,-32.5,32.5
1-2 дня,2026-08-17T16:23:45Z,2026-08-19T07:00:00Z,38.6,25.0,87.5,87.5,-62.5,62.5
1-2 дня,2026-08-17T16:23:45Z,2026-08-19T13:00:00Z,44.6,5.0,0.0,75.0,5.0,5.0
1-2 дня,2026-08-17T22:31:28Z,2026-08-19T07:00:00Z,32.5,55.0,87.5,87.5,-32.5,32.5
1-2 дня,2026-08-17T22:31:28Z,2026-08-19T13:00:00Z,38.5,5.0,0.0,75.0,5.0,5.0
1-2 дня,2026-08-18T04:30:05Z,2026-08-19T07:00:00Z,26.5,55.0,87.5,87.5,-32.5,32.5
1-2 дня,2026-08-18T04:30:05Z,2026-08-19T13:00:00Z,32.5,25.0,0.0,75.0,25.0,25.0
1-2 дня,2026-08-18T10:14:55Z,2026-08-19T13:00:00Z,26.8,25.0,0.0,75.0,25.0,25.0
1-2 дня,2026-08-18T10:14:55Z,2026-08-20T07:00:00Z,44.8,55.0,12.5,87.5,42.5,42.5
1-2 дня,2026-08-18T16:27:50Z,2026-08-20T07:00:00Z,38.5,55.0,12.5,87.5,42.5,42.5
1-2 дня,2026-08-18T16:27:50Z,2026-08-20T13:00:00Z,44.5,55.0,25.0,0.0,30.0,30.0
1-2 дня,2026-08-18T22:31:39Z,2026-08-20T07:00:00Z,32.5,55.0,12.5,87.5,42.5,42.5
1-2 дня,2026-08-18T22:31:39Z,2026-08-20T13:00:00Z,38.5,55.0,25.0,0.0,30.0,30.0
1-2 дня,2026-08-19T04:31:14Z,2026-08-20T07:00:00Z,26.5,55.0,12.5,87.5,42.5,42.5
1-2 дня,2026-08-19T04:31:14Z,2026-08-20T13:00:00Z,32.5,55.0,25.0,0.0,30.0,30.0
1-2 дня,2026-08-19T10:14:48Z,2026-08-20T13:00:00Z,26.8,25.0,25.0,0.0,0.0,0.0
1-2 дня,2026-08-19T10:14:48Z,2026-08-21T07:00:00Z,44.8,25.0,25.0,12.5,0.0,0.0
1-2 дня,2026-08-19T16:28:17Z,2026-08-21T07:00:00Z,38.5,55.0,25.0,12.5,30.0,30.0
1-2 дня,2026-08-19T16:28:17Z,2026-08-21T13:00:00Z,44.5,25.0,12.5,25.0,12.5,12.5
1-2 дня,2026-08-20T04:31:56Z,2026-08-21T07:00:00Z,26.5,25.0,25.0,12.5,0.0,0.0
1-2 дня,2026-08-20T04:31:56Z,2026-08-21T13:00:00Z,32.5,25.0,12.5,25.0,12.5,12.5
1-2 дня,2026-08-20T10:16:10Z,2026-08-21T13:00:00Z,26.7,55.0,12.5,25.0,42.5,42.5
1-2 дня,2026-08-20T10:16:10Z,2026-08-22T07:00:00Z,44.7,25.0,25.0,25.0,0.0,0.0
1-2 дня,2026-08-20T16:31:45Z,2026-08-22T07:00:00Z,38.5,25.0,25.0,25.0,0.0,0.0
1-2 дня,2026-08-20T16:31:45Z,2026-08-22T13:00:00Z,44.5,25.0,25.0,12.5,0.0,0.0
1-2 дня,2026-08-20T22:34:58Z,2026-08-22T07:00:00Z,32.4,25.0,25.0,25.0,0.0,0.0
1-2 дня,2026-08-20T22:34:58Z,2026-08-22T13:00:00Z,38.4,25.0,25.0,12.5,0.0,0.0
1-2 дня,2026-08-21T04:32:20Z,2026-08-22T07:00:00Z,26.5,25.0,25.0,25.0,0.0,0.0
1-2 дня,2026-08-21T04:32:20Z,2026-08-22T13:00:00Z,32.5,25.0,25.0,12.5,0.0,0.0
1-2 дня,2026-08-21T10:16:50Z,2026-08-22T13:00:00Z,26.7,25.0,25.0,12.5,0.0,0.0
1-2 дня,2026-08-21T10:16:50Z,2026-08-23T07:00:00Z,44.7,55.0,87.5,25.0,-32.5,32.5
1-2 дня,2026-08-21T16:30:34Z,2026-08-23T07:00:00Z,38.5,55.0,87.5,25.0,-32.5,32.5
1-2 дня,2026-08-21T16:30:34Z,2026-08-23T13:00:00Z,44.5,25.0,50.0,25.0,-25.0,25.0
1-2 дня,2026-08-21T22:32:12Z,2026-08-23T07:00:00Z,32.5,25.0,87.5,25.0,-62.5,62.5
1-2 дня,2026-08-21T22:32:12Z,2026-08-23T13:00:00Z,38.5,25.0,50.0,25.0,-25.0,25.0
1-2 дня,2026-08-22T04:26:43Z,2026-08-23T07:00:00Z,26.6,55.0,87.5,25.0,-32.5,32.5
1-2 дня,2026-08-22T04:26:43Z,2026-08-23T13:00:00Z,32.6,25.0,50.0,25.0,-25.0,25.0
1-2 дня,2026-08-22T10:09:41Z,2026-08-23T13:00:00Z,26.8,25.0,50.0,25.0,-25.0,25.0
1-2 дня,2026-08-22T10:09:41Z,2026-08-24T07:00:00Z,44.8,5.0,12.5,87.5,-7.5,7.5
1-2 дня,2026-08-22T16:20:08Z,2026-08-24T07:00:00Z,38.7,25.0,12.5,87.5,12.5,12.5
1-2 дня,2026-08-22T16:20:08Z,2026-08-24T13:00:00Z,44.7,25.0,0.0,50.0,25.0,25.0
1-2 дня,2026-08-22T22:29:28Z,2026-08-24T07:00:00Z,32.5,25.0,12.5,87.5,12.5,12.5
1-2 дня,2026-08-22T22:29:28Z,2026-08-24T13:00:00Z,38.5,5.0,0.0,50.0,5.0,5.0
1-2 дня,2026-08-23T04:31:06Z,2026-08-24T07:00:00Z,26.5,25.0,12.5,87.5,12.5,12.5
1-2 дня,2026-08-23T04:31:06Z,2026-08-24T13:00:00Z,32.5,5.0,0.0,50.0,5.0,5.0
1-2 дня,2026-08-23T10:10:14Z,2026-08-24T13:00:00Z,26.8,5.0,0.0,50.0,5.0,5.0
1-2 дня,2026-08-23T10:10:14Z,2026-08-25T07:00:00Z,44.8,55.0,0.0,12.5,55.0,55.0
1-2 дня,2026-08-23T16:21:17Z,2026-08-25T07:00:00Z,38.6,55.0,0.0,12.5,55.0,55.0
1-2 дня,2026-08-23T16:21:17Z,2026-08-25T13:00:00Z,44.6,95.0,62.5,0.0,32.5,32.5
1-2 дня,2026-08-23T22:29:36Z,2026-08-25T07:00:00Z,32.5,55.0,0.0,12.5,55.0,55.0
1-2 дня,2026-08-23T22:29:36Z,2026-08-25T13:00:00Z,38.5,55.0,62.5,0.0,-7.5,7.5
1-2 дня,2026-08-24T04:38:48Z,2026-08-25T07:00:00Z,26.4,55.0,0.0,12.5,55.0,55.0
1-2 дня,2026-08-24T04:38:48Z,2026-08-25T13:00:00Z,32.4,95.0,62.5,0.0,32.5,32.5
1-2 дня,2026-08-24T10:24:38Z,2026-08-25T13:00:00Z,26.6,95.0,62.5,0.0,32.5,32.5
1-2 дня,2026-08-24T10:24:38Z,2026-08-26T07:00:00Z,44.6,55.0,75.0,0.0,-20.0,20.0
1-2 дня,2026-08-24T16:34:00Z,2026-08-26T07:00:00Z,38.4,25.0,75.0,0.0,-50.0,50.0
1-2 дня,2026-08-24T16:34:00Z,2026-08-26T13:00:00Z,44.4,25.0,62.5,62.5,-37.5,37.5
1-2 дня,2026-08-24T22:34:40Z,2026-08-26T07:00:00Z,32.4,25.0,75.0,0.0,-50.0,50.0
1-2 дня,2026-08-24T22:34:40Z,2026-08-26T13:00:00Z,38.4,5.0,62.5,62.5,-57.5,57.5
1-2 дня,2026-08-25T04:33:15Z,2026-08-26T07:00:00Z,26.4,25.0,75.0,0.0,-50.0,50.0
1-2 дня,2026-08-25T04:33:15Z,2026-08-26T13:00:00Z,32.4,25.0,62.5,62.5,-37.5,37.5
1-2 дня,2026-08-25T10:18:20Z,2026-08-26T13:00:00Z,26.7,25.0,62.5,62.5,-37.5,37.5
1-2 дня,2026-08-25T10:18:20Z,2026-08-27T07:00:00Z,44.7,25.0,0.0,75.0,25.0,25.0
1-2 дня,2026-08-25T16:33:53Z,2026-08-27T07:00:00Z,38.4,5.0,0.0,75.0,5.0,5.0
1-2 дня,2026-08-25T16:33:53Z,2026-08-27T13:00:00Z,44.4,55.0,37.5,62.5,17.5,17.5
1-2 дня,2026-08-25T22:34:48Z,2026-08-27T07:00:00Z,32.4,5.0,0.0,75.0,5.0,5.0
1-2 дня,2026-08-25T22:34:48Z,2026-08-27T13:00:00Z,38.4,25.0,37.5,62.5,-12.5,12.5
1-2 дня,2026-08-26T04:34:15Z,2026-08-27T07:00:00Z,26.4,5.0,0.0,75.0,5.0,5.0
1-2 дня,2026-08-26T04:34:15Z,2026-08-27T13:00:00Z,32.4,25.0,37.5,62.5,-12.5,12.5
1-2 дня,2026-08-26T10:21:58Z,2026-08-27T13:00:00Z,26.6,55.0,37.5,62.5,17.5,17.5
1-2 дня,2026-08-26T10:21:58Z,2026-08-28T07:00:00Z,44.6,5.0,12.5,0.0,-7.5,7.5
1-2 дня,2026-08-26T16:46:17Z,2026-08-28T07:00:00Z,38.2,25.0,12.5,0.0,12.5,12.5
1-2 дня,2026-08-26T16:46:17Z,2026-08-28T13:00:00Z,44.2,25.0,25.0,37.5,0.0,0.0
1-2 дня,2026-08-27T03:02:51Z,2026-08-28T07:00:00Z,28.0,25.0,12.5,0.0,12.5,12.5
1-2 дня,2026-08-27T03:02:51Z,2026-08-28T13:00:00Z,34.0,25.0,25.0,37.5,0.0,0.0
1-2 дня,2026-08-27T14:55:44Z,2026-08-29T07:00:00Z,40.1,95.0,37.5,12.5,57.5,57.5
1-2 дня,2026-08-27T20:01:22Z,2026-08-29T07:00:00Z,35.0,95.0,37.5,12.5,57.5,57.5
1-2 дня,2026-08-28T00:44:37Z,2026-08-29T07:00:00Z,30.3,95.0,37.5,12.5,57.5,57.5
1-2 дня,2026-08-28T06:03:31Z,2026-08-29T07:00:00Z,24.9,55.0,37.5,12.5,17.5,17.5
2-3 дня,2026-08-16T07:21:44Z,2026-08-18T13:00:00Z,53.6,55.0,75.0,37.5,-20.0,20.0
2-3 дня,2026-08-16T07:21:44Z,2026-08-19T07:00:00Z,71.6,25.0,87.5,87.5,-62.5,62.5
2-3 дня,2026-08-16T10:09:47Z,2026-08-18T13:00:00Z,50.8,55.0,75.0,37.5,-20.0,20.0
2-3 дня,2026-08-16T10:09:47Z,2026-08-19T07:00:00Z,68.8,25.0,87.5,87.5,-62.5,62.5
2-3 дня,2026-08-16T16:21:00Z,2026-08-19T07:00:00Z,62.6,55.0,87.5,87.5,-32.5,32.5
2-3 дня,2026-08-16T16:21:00Z,2026-08-19T13:00:00Z,68.7,55.0,0.0,75.0,55.0,55.0
2-3 дня,2026-08-16T22:29:34Z,2026-08-19T07:00:00Z,56.5,25.0,87.5,87.5,-62.5,62.5
2-3 дня,2026-08-16T22:29:34Z,2026-08-19T13:00:00Z,62.5,25.0,0.0,75.0,25.0,25.0
2-3 дня,2026-08-17T04:35:30Z,2026-08-19T07:00:00Z,50.4,55.0,87.5,87.5,-32.5,32.5
2-3 дня,2026-08-17T04:35:30Z,2026-08-19T13:00:00Z,56.4,25.0,0.0,75.0,25.0,25.0
2-3 дня,2026-08-17T10:18:11Z,2026-08-19T13:00:00Z,50.7,25.0,0.0,75.0,25.0,25.0
2-3 дня,2026-08-17T10:18:11Z,2026-08-20T07:00:00Z,68.7,55.0,12.5,87.5,42.5,42.5
2-3 дня,2026-08-17T16:23:45Z,2026-08-20T07:00:00Z,62.6,55.0,12.5,87.5,42.5,42.5
2-3 дня,2026-08-17T16:23:45Z,2026-08-20T13:00:00Z,68.6,55.0,25.0,0.0,30.0,30.0
2-3 дня,2026-08-17T22:31:28Z,2026-08-20T07:00:00Z,56.5,55.0,12.5,87.5,42.5,42.5
2-3 дня,2026-08-17T22:31:28Z,2026-08-20T13:00:00Z,62.5,55.0,25.0,0.0,30.0,30.0
2-3 дня,2026-08-18T04:30:05Z,2026-08-20T07:00:00Z,50.5,25.0,12.5,87.5,12.5,12.5
2-3 дня,2026-08-18T04:30:05Z,2026-08-20T13:00:00Z,56.5,55.0,25.0,0.0,30.0,30.0
2-3 дня,2026-08-18T10:14:55Z,2026-08-20T13:00:00Z,50.8,55.0,25.0,0.0,30.0,30.0
2-3 дня,2026-08-18T10:14:55Z,2026-08-21T07:00:00Z,68.8,25.0,25.0,12.5,0.0,0.0
2-3 дня,2026-08-18T16:27:50Z,2026-08-21T07:00:00Z,62.5,25.0,25.0,12.5,0.0,0.0
2-3 дня,2026-08-18T16:27:50Z,2026-08-21T13:00:00Z,68.5,25.0,12.5,25.0,12.5,12.5
2-3 дня,2026-08-18T22:31:39Z,2026-08-21T07:00:00Z,56.5,25.0,25.0,12.5,0.0,0.0
2-3 дня,2026-08-18T22:31:39Z,2026-08-21T13:00:00Z,62.5,25.0,12.5,25.0,12.5,12.5
2-3 дня,2026-08-19T04:31:14Z,2026-08-21T07:00:00Z,50.5,25.0,25.0,12.5,0.0,0.0
2-3 дня,2026-08-19T04:31:14Z,2026-08-21T13:00:00Z,56.5,25.0,12.5,25.0,12.5,12.5
2-3 дня,2026-08-19T10:14:48Z,2026-08-21T13:00:00Z,50.8,25.0,12.5,25.0,12.5,12.5
2-3 дня,2026-08-19T10:14:48Z,2026-08-22T07:00:00Z,68.8,25.0,25.0,25.0,0.0,0.0
2-3 дня,2026-08-19T16:28:17Z,2026-08-22T07:00:00Z,62.5,25.0,25.0,25.0,0.0,0.0
